shift1,shift2,shift3,shift4,shift5,shift6,shift7,shift8,shift9,shift10,log_cc_move
2.9427176627573006,2.951331516236526,2.9287303324969782,2.9403399719170875,2.8809059338584193,2.824437196569763,2.777062612548893,2.801223007534038,2.829967635855124,2.8447366208963683,2.9725593968001522
2.9725593968001522,2.9427176627573006,2.951331516236526,2.9287303324969782,2.9403399719170875,2.8809059338584193,2.824437196569763,2.777062612548893,2.801223007534038,2.829967635855124,2.9739189934405994
2.9739189934405994,2.9725593968001522,2.9427176627573006,2.951331516236526,2.9287303324969782,2.9403399719170875,2.8809059338584193,2.824437196569763,2.777062612548893,2.801223007534038,2.958194675880016
2.958194675880016,2.9739189934405994,2.9725593968001522,2.9427176627573006,2.951331516236526,2.9287303324969782,2.9403399719170875,2.8809059338584193,2.824437196569763,2.777062612548893,2.9617932495981374
2.9617932495981374,2.958194675880016,2.9739189934405994,2.9725593968001522,2.9427176627573006,2.951331516236526,2.9287303324969782,2.9403399719170875,2.8809059338584193,2.824437196569763,2.9593333093615417
2.9593333093615417,2.9617932495981374,2.958194675880016,2.9739189934405994,2.9725593968001522,2.9427176627573006,2.951331516236526,2.9287303324969782,2.9403399719170875,2.8809059338584193,2.9823490182042818
2.9823490182042818,2.9593333093615417,2.9617932495981374,2.958194675880016,2.9739189934405994,2.9725593968001522,2.9427176627573006,2.951331516236526,2.9287303324969782,2.9403399719170875,2.97212356389125
2.97212356389125,2.9823490182042818,2.9593333093615417,2.9617932495981374,2.958194675880016,2.9739189934405994,2.9725593968001522,2.9427176627573006,2.951331516236526,2.9287303324969782,2.9558635307945162
2.9558635307945162,2.97212356389125,2.9823490182042818,2.9593333093615417,2.9617932495981374,2.958194675880016,2.9739189934405994,2.9725593968001522,2.9427176627573006,2.951331516236526,2.9481513421527126
2.9481513421527126,2.9558635307945162,2.97212356389125,2.9823490182042818,2.9593333093615417,2.9617932495981374,2.958194675880016,2.9739189934405994,2.9725593968001522,2.9427176627573006,2.9641871634439445
2.9641871634439445,2.9481513421527126,2.9558635307945162,2.97212356389125,2.9823490182042818,2.9593333093615417,2.9617932495981374,2.958194675880016,2.9739189934405994,2.9725593968001522,2.946513843337797
2.946513843337797,2.9641871634439445,2.9481513421527126,2.9558635307945162,2.97212356389125,2.9823490182042818,2.9593333093615417,2.9617932495981374,2.958194675880016,2.9739189934405994,2.951993152034195
2.951993152034195,2.946513843337797,2.9641871634439445,2.9481513421527126,2.9558635307945162,2.97212356389125,2.9823490182042818,2.9593333093615417,2.9617932495981374,2.958194675880016,2.956940362010044
2.956940362010044,2.951993152034195,2.946513843337797,2.9641871634439445,2.9481513421527126,2.9558635307945162,2.97212356389125,2.9823490182042818,2.9593333093615417,2.9617932495981374,2.9515492747958603
2.9515492747958603,2.956940362010044,2.951993152034195,2.946513843337797,2.9641871634439445,2.9481513421527126,2.9558635307945162,2.97212356389125,2.9823490182042818,2.9593333093615417,2.933751396138871
2.933751396138871,2.9515492747958603,2.956940362010044,2.951993152034195,2.946513843337797,2.9641871634439445,2.9481513421527126,2.9558635307945162,2.97212356389125,2.9823490182042818,2.891843687983549
2.891843687983549,2.933751396138871,2.9515492747958603,2.956940362010044,2.951993152034195,2.946513843337797,2.9641871634439445,2.9481513421527126,2.9558635307945162,2.97212356389125,2.901207905550564
2.901207905550564,2.891843687983549,2.933751396138871,2.9515492747958603,2.956940362010044,2.951993152034195,2.946513843337797,2.9641871634439445,2.9481513421527126,2.9558635307945162,2.9383590246306324
2.9383590246306324,2.901207905550564,2.891843687983549,2.933751396138871,2.9515492747958603,2.956940362010044,2.951993152034195,2.946513843337797,2.9641871634439445,2.9481513421527126,2.9649453484060126
2.9649453484060126,2.9383590246306324,2.901207905550564,2.891843687983549,2.933751396138871,2.9515492747958603,2.956940362010044,2.951993152034195,2.946513843337797,2.9641871634439445,2.9427683407289447
2.9427683407289447,2.9649453484060126,2.9383590246306324,2.901207905550564,2.891843687983549,2.933751396138871,2.9515492747958603,2.956940362010044,2.951993152034195,2.946513843337797,2.921293297074716
2.921293297074716,2.9427683407289447,2.9649453484060126,2.9383590246306324,2.901207905550564,2.891843687983549,2.933751396138871,2.9515492747958603,2.956940362010044,2.951993152034195,2.8692350641170234
2.8692350641170234,2.921293297074716,2.9427683407289447,2.9649453484060126,2.9383590246306324,2.901207905550564,2.891843687983549,2.933751396138871,2.9515492747958603,2.956940362010044,2.861452877655527
2.861452877655527,2.8692350641170234,2.921293297074716,2.9427683407289447,2.9649453484060126,2.9383590246306324,2.901207905550564,2.891843687983549,2.933751396138871,2.9515492747958603,2.8732677470832697
2.8732677470832697,2.861452877655527,2.8692350641170234,2.921293297074716,2.9427683407289447,2.9649453484060126,2.9383590246306324,2.901207905550564,2.891843687983549,2.933751396138871,2.8741912370358067
2.8741912370358067,2.8732677470832697,2.861452877655527,2.8692350641170234,2.921293297074716,2.9427683407289447,2.9649453484060126,2.9383590246306324,2.901207905550564,2.891843687983549,2.8153991201449013
2.8153991201449013,2.8741912370358067,2.8732677470832697,2.861452877655527,2.8692350641170234,2.921293297074716,2.9427683407289447,2.9649453484060126,2.9383590246306324,2.901207905550564,2.8604140576520334
2.8604140576520334,2.8153991201449013,2.8741912370358067,2.8732677470832697,2.861452877655527,2.8692350641170234,2.921293297074716,2.9427683407289447,2.9649453484060126,2.9383590246306324,2.872545418171819
2.872545418171819,2.8604140576520334,2.8153991201449013,2.8741912370358067,2.8732677470832697,2.861452877655527,2.8692350641170234,2.921293297074716,2.9427683407289447,2.9649453484060126,2.892861269035245
2.892861269035245,2.872545418171819,2.8604140576520334,2.8153991201449013,2.8741912370358067,2.8732677470832697,2.861452877655527,2.8692350641170234,2.921293297074716,2.9427683407289447,2.878237986885013
2.878237986885013,2.892861269035245,2.872545418171819,2.8604140576520334,2.8153991201449013,2.8741912370358067,2.8732677470832697,2.861452877655527,2.8692350641170234,2.921293297074716,2.8712205079807913
2.8712205079807913,2.878237986885013,2.892861269035245,2.872545418171819,2.8604140576520334,2.8153991201449013,2.8741912370358067,2.8732677470832697,2.861452877655527,2.8692350641170234,2.8702318273226113
2.8702318273226113,2.8712205079807913,2.878237986885013,2.892861269035245,2.872545418171819,2.8604140576520334,2.8153991201449013,2.8741912370358067,2.8732677470832697,2.861452877655527,2.8853741487970663
2.8853741487970663,2.8702318273226113,2.8712205079807913,2.878237986885013,2.892861269035245,2.872545418171819,2.8604140576520334,2.8153991201449013,2.8741912370358067,2.8732677470832697,2.9287580888858757
2.9287580888858757,2.8853741487970663,2.8702318273226113,2.8712205079807913,2.878237986885013,2.892861269035245,2.872545418171819,2.8604140576520334,2.8153991201449013,2.8741912370358067,2.9329292943351586
2.9329292943351586,2.9287580888858757,2.8853741487970663,2.8702318273226113,2.8712205079807913,2.878237986885013,2.892861269035245,2.872545418171819,2.8604140576520334,2.8153991201449013,2.951636706661279
2.951636706661279,2.9329292943351586,2.9287580888858757,2.8853741487970663,2.8702318273226113,2.8712205079807913,2.878237986885013,2.892861269035245,2.872545418171819,2.8604140576520334,2.954332931195976
2.954332931195976,2.951636706661279,2.9329292943351586,2.9287580888858757,2.8853741487970663,2.8702318273226113,2.8712205079807913,2.878237986885013,2.892861269035245,2.872545418171819,2.944379106447679
2.944379106447679,2.954332931195976,2.951636706661279,2.9329292943351586,2.9287580888858757,2.8853741487970663,2.8702318273226113,2.8712205079807913,2.878237986885013,2.892861269035245,2.975340061573068
2.975340061573068,2.944379106447679,2.954332931195976,2.951636706661279,2.9329292943351586,2.9287580888858757,2.8853741487970663,2.8702318273226113,2.8712205079807913,2.878237986885013,2.9757329852173116
2.9757329852173116,2.975340061573068,2.944379106447679,2.954332931195976,2.951636706661279,2.9329292943351586,2.9287580888858757,2.8853741487970663,2.8702318273226113,2.8712205079807913,2.99785455642274
2.99785455642274,2.9757329852173116,2.975340061573068,2.944379106447679,2.954332931195976,2.951636706661279,2.9329292943351586,2.9287580888858757,2.8853741487970663,2.8702318273226113,3.0715034103511787
3.0715034103511787,2.99785455642274,2.9757329852173116,2.975340061573068,2.944379106447679,2.954332931195976,2.951636706661279,2.9329292943351586,2.9287580888858757,2.8853741487970663,3.0560513892209533
3.0560513892209533,3.0715034103511787,2.99785455642274,2.9757329852173116,2.975340061573068,2.944379106447679,2.954332931195976,2.951636706661279,2.9329292943351586,2.9287580888858757,3.079352981518315
3.079352981518315,3.0560513892209533,3.0715034103511787,2.99785455642274,2.9757329852173116,2.975340061573068,2.944379106447679,2.954332931195976,2.951636706661279,2.9329292943351586,3.106848083702304
3.106848083702304,3.079352981518315,3.0560513892209533,3.0715034103511787,2.99785455642274,2.9757329852173116,2.975340061573068,2.944379106447679,2.954332931195976,2.951636706661279,3.1173168399587747
3.1173168399587747,3.106848083702304,3.079352981518315,3.0560513892209533,3.0715034103511787,2.99785455642274,2.9757329852173116,2.975340061573068,2.944379106447679,2.954332931195976,3.141976578460224
3.141976578460224,3.1173168399587747,3.106848083702304,3.079352981518315,3.0560513892209533,3.0715034103511787,2.99785455642274,2.9757329852173116,2.975340061573068,2.944379106447679,3.1495084998445675
3.1495084998445675,3.141976578460224,3.1173168399587747,3.106848083702304,3.079352981518315,3.0560513892209533,3.0715034103511787,2.99785455642274,2.9757329852173116,2.975340061573068,3.277905371413219
3.277905371413219,3.1495084998445675,3.141976578460224,3.1173168399587747,3.106848083702304,3.079352981518315,3.0560513892209533,3.0715034103511787,2.99785455642274,2.9757329852173116,3.2717513028155287
3.2717513028155287,3.277905371413219,3.1495084998445675,3.141976578460224,3.1173168399587747,3.106848083702304,3.079352981518315,3.0560513892209533,3.0715034103511787,2.99785455642274,3.3109482039460736
3.3109482039460736,3.2717513028155287,3.277905371413219,3.1495084998445675,3.141976578460224,3.1173168399587747,3.106848083702304,3.079352981518315,3.0560513892209533,3.0715034103511787,3.304295619611009
3.304295619611009,3.3109482039460736,3.2717513028155287,3.277905371413219,3.1495084998445675,3.141976578460224,3.1173168399587747,3.106848083702304,3.079352981518315,3.0560513892209533,3.2594855200902466
3.2594855200902466,3.304295619611009,3.3109482039460736,3.2717513028155287,3.277905371413219,3.1495084998445675,3.141976578460224,3.1173168399587747,3.106848083702304,3.079352981518315,3.2960960892902023
3.2960960892902023,3.2594855200902466,3.304295619611009,3.3109482039460736,3.2717513028155287,3.277905371413219,3.1495084998445675,3.141976578460224,3.1173168399587747,3.106848083702304,3.2949433485217723
3.2949433485217723,3.2960960892902023,3.2594855200902466,3.304295619611009,3.3109482039460736,3.2717513028155287,3.277905371413219,3.1495084998445675,3.141976578460224,3.1173168399587747,3.281320381379481
3.281320381379481,3.2949433485217723,3.2960960892902023,3.2594855200902466,3.304295619611009,3.3109482039460736,3.2717513028155287,3.277905371413219,3.1495084998445675,3.141976578460224,3.2884380346145887
3.2884380346145887,3.281320381379481,3.2949433485217723,3.2960960892902023,3.2594855200902466,3.304295619611009,3.3109482039460736,3.2717513028155287,3.277905371413219,3.1495084998445675,3.252428909300874
3.252428909300874,3.2884380346145887,3.281320381379481,3.2949433485217723,3.2960960892902023,3.2594855200902466,3.304295619611009,3.3109482039460736,3.2717513028155287,3.277905371413219,3.3428174106126787
3.3428174106126787,3.252428909300874,3.2884380346145887,3.281320381379481,3.2949433485217723,3.2960960892902023,3.2594855200902466,3.304295619611009,3.3109482039460736,3.2717513028155287,3.3853888462308284
3.3853888462308284,3.3428174106126787,3.252428909300874,3.2884380346145887,3.281320381379481,3.2949433485217723,3.2960960892902023,3.2594855200902466,3.304295619611009,3.3109482039460736,3.348497710833193
3.348497710833193,3.3853888462308284,3.3428174106126787,3.252428909300874,3.2884380346145887,3.281320381379481,3.2949433485217723,3.2960960892902023,3.2594855200902466,3.304295619611009,3.3422128433375224
3.3422128433375224,3.348497710833193,3.3853888462308284,3.3428174106126787,3.252428909300874,3.2884380346145887,3.281320381379481,3.2949433485217723,3.2960960892902023,3.2594855200902466,3.3747244809721506
3.3747244809721506,3.3422128433375224,3.348497710833193,3.3853888462308284,3.3428174106126787,3.252428909300874,3.2884380346145887,3.281320381379481,3.2949433485217723,3.2960960892902023,3.3327907886851214
3.3327907886851214,3.3747244809721506,3.3422128433375224,3.348497710833193,3.3853888462308284,3.3428174106126787,3.252428909300874,3.2884380346145887,3.281320381379481,3.2949433485217723,3.398724882990175
3.398724882990175,3.3327907886851214,3.3747244809721506,3.3422128433375224,3.348497710833193,3.3853888462308284,3.3428174106126787,3.252428909300874,3.2884380346145887,3.281320381379481,3.3730777591093877
3.3730777591093877,3.398724882990175,3.3327907886851214,3.3747244809721506,3.3422128433375224,3.348497710833193,3.3853888462308284,3.3428174106126787,3.252428909300874,3.2884380346145887,3.3303584731047335
3.3303584731047335,3.3730777591093877,3.398724882990175,3.3327907886851214,3.3747244809721506,3.3422128433375224,3.348497710833193,3.3853888462308284,3.3428174106126787,3.252428909300874,3.3561329823075274
3.3561329823075274,3.3303584731047335,3.3730777591093877,3.398724882990175,3.3327907886851214,3.3747244809721506,3.3422128433375224,3.348497710833193,3.3853888462308284,3.3428174106126787,3.304074515045415
3.304074515045415,3.3561329823075274,3.3303584731047335,3.3730777591093877,3.398724882990175,3.3327907886851214,3.3747244809721506,3.3422128433375224,3.348497710833193,3.3853888462308284,3.2813985411874302
3.2813985411874302,3.304074515045415,3.3561329823075274,3.3303584731047335,3.3730777591093877,3.398724882990175,3.3327907886851214,3.3747244809721506,3.3422128433375224,3.348497710833193,3.368142649317169
3.368142649317169,3.2813985411874302,3.304074515045415,3.3561329823075274,3.3303584731047335,3.3730777591093877,3.398724882990175,3.3327907886851214,3.3747244809721506,3.3422128433375224,3.3445215170917186
3.3445215170917186,3.368142649317169,3.2813985411874302,3.304074515045415,3.3561329823075274,3.3303584731047335,3.3730777591093877,3.398724882990175,3.3327907886851214,3.3747244809721506,3.296936860737045
3.296936860737045,3.3445215170917186,3.368142649317169,3.2813985411874302,3.304074515045415,3.3561329823075274,3.3303584731047335,3.3730777591093877,3.398724882990175,3.3327907886851214,3.2876777896275517
3.2876777896275517,3.296936860737045,3.3445215170917186,3.368142649317169,3.2813985411874302,3.304074515045415,3.3561329823075274,3.3303584731047335,3.3730777591093877,3.398724882990175,3.208955727102616
3.208955727102616,3.2876777896275517,3.296936860737045,3.3445215170917186,3.368142649317169,3.2813985411874302,3.304074515045415,3.3561329823075274,3.3303584731047335,3.3730777591093877,3.21883829920773
3.21883829920773,3.208955727102616,3.2876777896275517,3.296936860737045,3.3445215170917186,3.368142649317169,3.2813985411874302,3.304074515045415,3.3561329823075274,3.3303584731047335,3.3000808573839127
3.3000808573839127,3.21883829920773,3.208955727102616,3.2876777896275517,3.296936860737045,3.3445215170917186,3.368142649317169,3.2813985411874302,3.304074515045415,3.3561329823075274,3.2176998386788123
3.2176998386788123,3.3000808573839127,3.21883829920773,3.208955727102616,3.2876777896275517,3.296936860737045,3.3445215170917186,3.368142649317169,3.2813985411874302,3.304074515045415,3.196837529065668
3.196837529065668,3.2176998386788123,3.3000808573839127,3.21883829920773,3.208955727102616,3.2876777896275517,3.296936860737045,3.3445215170917186,3.368142649317169,3.2813985411874302,3.1943342427218617
3.1943342427218617,3.196837529065668,3.2176998386788123,3.3000808573839127,3.21883829920773,3.208955727102616,3.2876777896275517,3.296936860737045,3.3445215170917186,3.368142649317169,3.248546569164733
3.248546569164733,3.1943342427218617,3.196837529065668,3.2176998386788123,3.3000808573839127,3.21883829920773,3.208955727102616,3.2876777896275517,3.296936860737045,3.3445215170917186,3.2592543634015723
3.2592543634015723,3.248546569164733,3.1943342427218617,3.196837529065668,3.2176998386788123,3.3000808573839127,3.21883829920773,3.208955727102616,3.2876777896275517,3.296936860737045,3.2680089674815713
3.2680089674815713,3.2592543634015723,3.248546569164733,3.1943342427218617,3.196837529065668,3.2176998386788123,3.3000808573839127,3.21883829920773,3.208955727102616,3.2876777896275517,3.3162157584184437
3.3162157584184437,3.2680089674815713,3.2592543634015723,3.248546569164733,3.1943342427218617,3.196837529065668,3.2176998386788123,3.3000808573839127,3.21883829920773,3.208955727102616,3.291746626375357
3.291746626375357,3.3162157584184437,3.2680089674815713,3.2592543634015723,3.248546569164733,3.1943342427218617,3.196837529065668,3.2176998386788123,3.3000808573839127,3.21883829920773,3.2805023319209914
3.2805023319209914,3.291746626375357,3.3162157584184437,3.2680089674815713,3.2592543634015723,3.248546569164733,3.1943342427218617,3.196837529065668,3.2176998386788123,3.3000808573839127,3.2651779343521317
3.2651779343521317,3.2805023319209914,3.291746626375357,3.3162157584184437,3.2680089674815713,3.2592543634015723,3.248546569164733,3.1943342427218617,3.196837529065668,3.2176998386788123,3.259007584687376
3.259007584687376,3.2651779343521317,3.2805023319209914,3.291746626375357,3.3162157584184437,3.2680089674815713,3.2592543634015723,3.248546569164733,3.1943342427218617,3.196837529065668,3.28614679296086
3.28614679296086,3.259007584687376,3.2651779343521317,3.2805023319209914,3.291746626375357,3.3162157584184437,3.2680089674815713,3.2592543634015723,3.248546569164733,3.1943342427218617,3.2536550856268454
3.2536550856268454,3.28614679296086,3.259007584687376,3.2651779343521317,3.2805023319209914,3.291746626375357,3.3162157584184437,3.2680089674815713,3.2592543634015723,3.248546569164733,3.187457555546379
3.187457555546379,3.2536550856268454,3.28614679296086,3.259007584687376,3.2651779343521317,3.2805023319209914,3.291746626375357,3.3162157584184437,3.2680089674815713,3.2592543634015723,3.2132616469576525
3.2132616469576525,3.187457555546379,3.2536550856268454,3.28614679296086,3.259007584687376,3.2651779343521317,3.2805023319209914,3.291746626375357,3.3162157584184437,3.2680089674815713,3.174232297033962
3.174232297033962,3.2132616469576525,3.187457555546379,3.2536550856268454,3.28614679296086,3.259007584687376,3.2651779343521317,3.2805023319209914,3.291746626375357,3.3162157584184437,3.182006682720618
3.182006682720618,3.174232297033962,3.2132616469576525,3.187457555546379,3.2536550856268454,3.28614679296086,3.259007584687376,3.2651779343521317,3.2805023319209914,3.291746626375357,3.198936610831361
3.198936610831361,3.182006682720618,3.174232297033962,3.2132616469576525,3.187457555546379,3.2536550856268454,3.28614679296086,3.259007584687376,3.2651779343521317,3.2805023319209914,3.2057238444914544
3.2057238444914544,3.198936610831361,3.182006682720618,3.174232297033962,3.2132616469576525,3.187457555546379,3.2536550856268454,3.28614679296086,3.259007584687376,3.2651779343521317,3.1459967811892517
3.1459967811892517,3.2057238444914544,3.198936610831361,3.182006682720618,3.174232297033962,3.2132616469576525,3.187457555546379,3.2536550856268454,3.28614679296086,3.259007584687376,3.1638715895535037
3.1638715895535037,3.1459967811892517,3.2057238444914544,3.198936610831361,3.182006682720618,3.174232297033962,3.2132616469576525,3.187457555546379,3.2536550856268454,3.28614679296086,3.1183619227863875
3.1183619227863875,3.1638715895535037,3.1459967811892517,3.2057238444914544,3.198936610831361,3.182006682720618,3.174232297033962,3.2132616469576525,3.187457555546379,3.2536550856268454,3.0824896479887967
3.0824896479887967,3.1183619227863875,3.1638715895535037,3.1459967811892517,3.2057238444914544,3.198936610831361,3.182006682720618,3.174232297033962,3.2132616469576525,3.187457555546379,3.0411093531512736
3.0411093531512736,3.0824896479887967,3.1183619227863875,3.1638715895535037,3.1459967811892517,3.2057238444914544,3.198936610831361,3.182006682720618,3.174232297033962,3.2132616469576525,3.005173375020082
3.005173375020082,3.0411093531512736,3.0824896479887967,3.1183619227863875,3.1638715895535037,3.1459967811892517,3.2057238444914544,3.198936610831361,3.182006682720618,3.174232297033962,3.006690780363011
3.006690780363011,3.005173375020082,3.0411093531512736,3.0824896479887967,3.1183619227863875,3.1638715895535037,3.1459967811892517,3.2057238444914544,3.198936610831361,3.182006682720618,2.953474910390791
2.953474910390791,3.006690780363011,3.005173375020082,3.0411093531512736,3.0824896479887967,3.1183619227863875,3.1638715895535037,3.1459967811892517,3.2057238444914544,3.198936610831361,2.9789083950731805
2.9789083950731805,2.953474910390791,3.006690780363011,3.005173375020082,3.0411093531512736,3.0824896479887967,3.1183619227863875,3.1638715895535037,3.1459967811892517,3.2057238444914544,2.9348387579023143
2.9348387579023143,2.9789083950731805,2.953474910390791,3.006690780363011,3.005173375020082,3.0411093531512736,3.0824896479887967,3.1183619227863875,3.1638715895535037,3.1459967811892517,2.983229761239874
2.983229761239874,2.9348387579023143,2.9789083950731805,2.953474910390791,3.006690780363011,3.005173375020082,3.0411093531512736,3.0824896479887967,3.1183619227863875,3.1638715895535037,3.06140234188643
3.06140234188643,2.983229761239874,2.9348387579023143,2.9789083950731805,2.953474910390791,3.006690780363011,3.005173375020082,3.0411093531512736,3.0824896479887967,3.1183619227863875,3.0652536235113135
3.0652536235113135,3.06140234188643,2.983229761239874,2.9348387579023143,2.9789083950731805,2.953474910390791,3.006690780363011,3.005173375020082,3.0411093531512736,3.0824896479887967,3.0927551038201773
3.0927551038201773,3.0652536235113135,3.06140234188643,2.983229761239874,2.9348387579023143,2.9789083950731805,2.953474910390791,3.006690780363011,3.005173375020082,3.0411093531512736,3.031074834918103
3.031074834918103,3.0927551038201773,3.0652536235113135,3.06140234188643,2.983229761239874,2.9348387579023143,2.9789083950731805,2.953474910390791,3.006690780363011,3.005173375020082,3.0513143410593377
3.0513143410593377,3.031074834918103,3.0927551038201773,3.0652536235113135,3.06140234188643,2.983229761239874,2.9348387579023143,2.9789083950731805,2.953474910390791,3.006690780363011,3.0697604389838866
3.0697604389838866,3.0513143410593377,3.031074834918103,3.0927551038201773,3.0652536235113135,3.06140234188643,2.983229761239874,2.9348387579023143,2.9789083950731805,2.953474910390791,3.08648953959857
3.08648953959857,3.0697604389838866,3.0513143410593377,3.031074834918103,3.0927551038201773,3.0652536235113135,3.06140234188643,2.983229761239874,2.9348387579023143,2.9789083950731805,3.1562262241391115
3.1562262241391115,3.08648953959857,3.0697604389838866,3.0513143410593377,3.031074834918103,3.0927551038201773,3.0652536235113135,3.06140234188643,2.983229761239874,2.9348387579023143,3.115253734782521
3.115253734782521,3.1562262241391115,3.08648953959857,3.0697604389838866,3.0513143410593377,3.031074834918103,3.0927551038201773,3.0652536235113135,3.06140234188643,2.983229761239874,3.030022347978354
3.030022347978354,3.115253734782521,3.1562262241391115,3.08648953959857,3.0697604389838866,3.0513143410593377,3.031074834918103,3.0927551038201773,3.0652536235113135,3.06140234188643,3.048849901392194
3.048849901392194,3.030022347978354,3.115253734782521,3.1562262241391115,3.08648953959857,3.0697604389838866,3.0513143410593377,3.031074834918103,3.0927551038201773,3.0652536235113135,3.1487058363516938
3.1487058363516938,3.048849901392194,3.030022347978354,3.115253734782521,3.1562262241391115,3.08648953959857,3.0697604389838866,3.0513143410593377,3.031074834918103,3.0927551038201773,3.1456186001638757
3.1456186001638757,3.1487058363516938,3.048849901392194,3.030022347978354,3.115253734782521,3.1562262241391115,3.08648953959857,3.0697604389838866,3.0513143410593377,3.031074834918103,3.0553889089222177
3.0553889089222177,3.1456186001638757,3.1487058363516938,3.048849901392194,3.030022347978354,3.115253734782521,3.1562262241391115,3.08648953959857,3.0697604389838866,3.0513143410593377,3.0176425511636857
3.0176425511636857,3.0553889089222177,3.1456186001638757,3.1487058363516938,3.048849901392194,3.030022347978354,3.115253734782521,3.1562262241391115,3.08648953959857,3.0697604389838866,3.0070170893250476
3.0070170893250476,3.0176425511636857,3.0553889089222177,3.1456186001638757,3.1487058363516938,3.048849901392194,3.030022347978354,3.115253734782521,3.1562262241391115,3.08648953959857,2.956715449552773
2.956715449552773,3.0070170893250476,3.0176425511636857,3.0553889089222177,3.1456186001638757,3.1487058363516938,3.048849901392194,3.030022347978354,3.115253734782521,3.1562262241391115,3.0272076262373764
3.0272076262373764,2.956715449552773,3.0070170893250476,3.0176425511636857,3.0553889089222177,3.1456186001638757,3.1487058363516938,3.048849901392194,3.030022347978354,3.115253734782521,3.0440223748870476
3.0440223748870476,3.0272076262373764,2.956715449552773,3.0070170893250476,3.0176425511636857,3.0553889089222177,3.1456186001638757,3.1487058363516938,3.048849901392194,3.030022347978354,3.054021278304577
3.054021278304577,3.0440223748870476,3.0272076262373764,2.956715449552773,3.0070170893250476,3.0176425511636857,3.0553889089222177,3.1456186001638757,3.1487058363516938,3.048849901392194,3.009784629304625
3.009784629304625,3.054021278304577,3.0440223748870476,3.0272076262373764,2.956715449552773,3.0070170893250476,3.0176425511636857,3.0553889089222177,3.1456186001638757,3.1487058363516938,3.0475643837116326
3.0475643837116326,3.009784629304625,3.054021278304577,3.0440223748870476,3.0272076262373764,2.956715449552773,3.0070170893250476,3.0176425511636857,3.0553889089222177,3.1456186001638757,3.021732420808207
3.021732420808207,3.0475643837116326,3.009784629304625,3.054021278304577,3.0440223748870476,3.0272076262373764,2.956715449552773,3.0070170893250476,3.0176425511636857,3.0553889089222177,2.9841623596526223
2.9841623596526223,3.021732420808207,3.0475643837116326,3.009784629304625,3.054021278304577,3.0440223748870476,3.0272076262373764,2.956715449552773,3.0070170893250476,3.0176425511636857,2.9024810062421276
2.9024810062421276,2.9841623596526223,3.021732420808207,3.0475643837116326,3.009784629304625,3.054021278304577,3.0440223748870476,3.0272076262373764,2.956715449552773,3.0070170893250476,2.9152190772424196
2.9152190772424196,2.9024810062421276,2.9841623596526223,3.021732420808207,3.0475643837116326,3.009784629304625,3.054021278304577,3.0440223748870476,3.0272076262373764,2.956715449552773,2.9929933288567323
2.9929933288567323,2.9152190772424196,2.9024810062421276,2.9841623596526223,3.021732420808207,3.0475643837116326,3.009784629304625,3.054021278304577,3.0440223748870476,3.0272076262373764,2.9715368212516173
2.9715368212516173,2.9929933288567323,2.9152190772424196,2.9024810062421276,2.9841623596526223,3.021732420808207,3.0475643837116326,3.009784629304625,3.054021278304577,3.0440223748870476,2.9433587827677514
2.9433587827677514,2.9715368212516173,2.9929933288567323,2.9152190772424196,2.9024810062421276,2.9841623596526223,3.021732420808207,3.0475643837116326,3.009784629304625,3.054021278304577,2.9033111428112335
2.9033111428112335,2.9433587827677514,2.9715368212516173,2.9929933288567323,2.9152190772424196,2.9024810062421276,2.9841623596526223,3.021732420808207,3.0475643837116326,3.009784629304625,2.991367011840048
2.991367011840048,2.9033111428112335,2.9433587827677514,2.9715368212516173,2.9929933288567323,2.9152190772424196,2.9024810062421276,2.9841623596526223,3.021732420808207,3.0475643837116326,3.0615986952289824
3.0615986952289824,2.991367011840048,2.9033111428112335,2.9433587827677514,2.9715368212516173,2.9929933288567323,2.9152190772424196,2.9024810062421276,2.9841623596526223,3.021732420808207,3.07118712989502
3.07118712989502,3.0615986952289824,2.991367011840048,2.9033111428112335,2.9433587827677514,2.9715368212516173,2.9929933288567323,2.9152190772424196,2.9024810062421276,2.9841623596526223,3.1460266992963972
3.1460266992963972,3.07118712989502,3.0615986952289824,2.991367011840048,2.9033111428112335,2.9433587827677514,2.9715368212516173,2.9929933288567323,2.9152190772424196,2.9024810062421276,3.155238431986289
3.155238431986289,3.1460266992963972,3.07118712989502,3.0615986952289824,2.991367011840048,2.9033111428112335,2.9433587827677514,2.9715368212516173,2.9929933288567323,2.9152190772424196,3.145791625254972
3.145791625254972,3.155238431986289,3.1460266992963972,3.07118712989502,3.0615986952289824,2.991367011840048,2.9033111428112335,2.9433587827677514,2.9715368212516173,2.9929933288567323,3.1070925401330443
3.1070925401330443,3.145791625254972,3.155238431986289,3.1460266992963972,3.07118712989502,3.0615986952289824,2.991367011840048,2.9033111428112335,2.9433587827677514,2.9715368212516173,3.2151119500847165
3.2151119500847165,3.1070925401330443,3.145791625254972,3.155238431986289,3.1460266992963972,3.07118712989502,3.0615986952289824,2.991367011840048,2.9033111428112335,2.9433587827677514,3.192714670367819
3.192714670367819,3.2151119500847165,3.1070925401330443,3.145791625254972,3.155238431986289,3.1460266992963972,3.07118712989502,3.0615986952289824,2.991367011840048,2.9033111428112335,3.2147817082080565
